match_id,date,team_a,team_b,team_a_goals,team_b_goals,winner,is_draw,tournament,stage,city,country,venue,neutral,source,last_updated
1982-07-04-france-northern-ireland,1982-07-04,France,Northern Ireland,4.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1982-07-05-italy-brazil,1982-07-05,Italy,Brazil,3.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1982-07-05-spain-england,1982-07-05,Spain,England,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1982-07-08-poland-italy,1982-07-08,Poland,Italy,0.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1982-07-10-poland-france,1982-07-10,Poland,France,3.0,2.0,Poland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-05-31-bulgaria-italy,1986-05-31,Bulgaria,Italy,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-01-canada-france,1986-06-01,Canada,France,0.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-01-spain-brazil,1986-06-01,Spain,Brazil,0.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-02-argentina-south-korea,1986-06-02,Argentina,South Korea,3.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-02-morocco-poland,1986-06-02,Morocco,Poland,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-03-algeria-northern-ireland,1986-06-03,Algeria,Northern Ireland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-03-belgium-mexico,1986-06-03,Belgium,Mexico,1.0,2.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-03-portugal-england,1986-06-03,Portugal,England,1.0,0.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-04-paraguay-iraq,1986-06-04,Paraguay,Iraq,1.0,0.0,Paraguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-04-scotland-denmark,1986-06-04,Scotland,Denmark,0.0,1.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-05-italy-argentina,1986-06-05,Italy,Argentina,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-05-south-korea-bulgaria,1986-06-05,South Korea,Bulgaria,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-06-brazil-algeria,1986-06-06,Brazil,Algeria,1.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-06-england-morocco,1986-06-06,England,Morocco,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-06-hungary-canada,1986-06-06,Hungary,Canada,2.0,0.0,Hungary,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-07-mexico-paraguay,1986-06-07,Mexico,Paraguay,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-07-northern-ireland-spain,1986-06-07,Northern Ireland,Spain,1.0,2.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-07-poland-portugal,1986-06-07,Poland,Portugal,1.0,0.0,Poland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-08-denmark-uruguay,1986-06-08,Denmark,Uruguay,6.0,1.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-08-iraq-belgium,1986-06-08,Iraq,Belgium,1.0,2.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-09-hungary-france,1986-06-09,Hungary,France,0.0,3.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-10-argentina-bulgaria,1986-06-10,Argentina,Bulgaria,2.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-10-south-korea-italy,1986-06-10,South Korea,Italy,2.0,3.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-11-england-poland,1986-06-11,England,Poland,3.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-11-iraq-mexico,1986-06-11,Iraq,Mexico,0.0,1.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-11-paraguay-belgium,1986-06-11,Paraguay,Belgium,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-11-portugal-morocco,1986-06-11,Portugal,Morocco,1.0,3.0,Morocco,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-12-algeria-spain,1986-06-12,Algeria,Spain,0.0,3.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-12-northern-ireland-brazil,1986-06-12,Northern Ireland,Brazil,0.0,3.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-13-scotland-uruguay,1986-06-13,Scotland,Uruguay,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-15-mexico-bulgaria,1986-06-15,Mexico,Bulgaria,2.0,0.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-16-argentina-uruguay,1986-06-16,Argentina,Uruguay,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-16-brazil-poland,1986-06-16,Brazil,Poland,4.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-17-italy-france,1986-06-17,Italy,France,0.0,2.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-18-denmark-spain,1986-06-18,Denmark,Spain,1.0,5.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-18-england-paraguay,1986-06-18,England,Paraguay,3.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-21-brazil-france,1986-06-21,Brazil,France,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-22-argentina-england,1986-06-22,Argentina,England,2.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-22-spain-belgium,1986-06-22,Spain,Belgium,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-25-argentina-belgium,1986-06-25,Argentina,Belgium,2.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1986-06-28-france-belgium,1986-06-28,France,Belgium,4.0,2.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-08-argentina-cameroon,1990-06-08,Argentina,Cameroon,0.0,1.0,Cameroon,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-09-italy-austria,1990-06-09,Italy,Austria,1.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-09-united-arab-emirates-colombia,1990-06-09,United Arab Emirates,Colombia,0.0,2.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-10-brazil-sweden,1990-06-10,Brazil,Sweden,2.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-10-united-states-czechoslovakia,1990-06-10,United States,Czechoslovakia,1.0,5.0,Czechoslovakia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-11-costa-rica-scotland,1990-06-11,Costa Rica,Scotland,1.0,0.0,Costa Rica,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-11-england-republic-of-ireland,1990-06-11,England,Republic of Ireland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-12-belgium-south-korea,1990-06-12,Belgium,South Korea,2.0,0.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-12-netherlands-egypt,1990-06-12,Netherlands,Egypt,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-13-uruguay-spain,1990-06-13,Uruguay,Spain,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-14-cameroon-romania,1990-06-14,Cameroon,Romania,2.0,1.0,Cameroon,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-14-italy-united-states,1990-06-14,Italy,United States,1.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-14-yugoslavia-colombia,1990-06-14,Yugoslavia,Colombia,1.0,0.0,Yugoslavia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-15-austria-czechoslovakia,1990-06-15,Austria,Czechoslovakia,0.0,1.0,Czechoslovakia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-16-brazil-costa-rica,1990-06-16,Brazil,Costa Rica,1.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-16-england-netherlands,1990-06-16,England,Netherlands,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-16-sweden-scotland,1990-06-16,Sweden,Scotland,1.0,2.0,Scotland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-17-belgium-uruguay,1990-06-17,Belgium,Uruguay,3.0,1.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-17-republic-of-ireland-egypt,1990-06-17,Republic of Ireland,Egypt,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-17-south-korea-spain,1990-06-17,South Korea,Spain,1.0,3.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-18-argentina-romania,1990-06-18,Argentina,Romania,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-19-austria-united-states,1990-06-19,Austria,United States,2.0,1.0,Austria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-19-italy-czechoslovakia,1990-06-19,Italy,Czechoslovakia,2.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-19-yugoslavia-united-arab-emirates,1990-06-19,Yugoslavia,United Arab Emirates,4.0,1.0,Yugoslavia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-20-brazil-scotland,1990-06-20,Brazil,Scotland,1.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-20-sweden-costa-rica,1990-06-20,Sweden,Costa Rica,1.0,2.0,Costa Rica,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-21-belgium-spain,1990-06-21,Belgium,Spain,1.0,2.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-21-england-egypt,1990-06-21,England,Egypt,1.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-21-republic-of-ireland-netherlands,1990-06-21,Republic of Ireland,Netherlands,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-21-south-korea-uruguay,1990-06-21,South Korea,Uruguay,0.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-23-cameroon-colombia,1990-06-23,Cameroon,Colombia,2.0,1.0,Cameroon,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-23-czechoslovakia-costa-rica,1990-06-23,Czechoslovakia,Costa Rica,4.0,1.0,Czechoslovakia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-24-brazil-argentina,1990-06-24,Brazil,Argentina,0.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-25-republic-of-ireland-romania,1990-06-25,Republic of Ireland,Romania,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-25-italy-uruguay,1990-06-25,Italy,Uruguay,2.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-26-england-belgium,1990-06-26,England,Belgium,1.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-26-spain-yugoslavia,1990-06-26,Spain,Yugoslavia,1.0,2.0,Yugoslavia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-30-italy-republic-of-ireland,1990-06-30,Italy,Republic of Ireland,1.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-06-30-yugoslavia-argentina,1990-06-30,Yugoslavia,Argentina,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-07-01-england-cameroon,1990-07-01,England,Cameroon,3.0,2.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-07-03-italy-argentina,1990-07-03,Italy,Argentina,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1990-07-07-italy-england,1990-07-07,Italy,England,2.0,1.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-17-germany-bolivia,1994-06-17,Germany,Bolivia,1.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-17-spain-south-korea,1994-06-17,Spain,South Korea,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-18-colombia-romania,1994-06-18,Colombia,Romania,1.0,3.0,Romania,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-18-italy-republic-of-ireland,1994-06-18,Italy,Republic of Ireland,0.0,1.0,Republic of Ireland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-18-united-states-switzerland,1994-06-18,United States,Switzerland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-19-belgium-morocco,1994-06-19,Belgium,Morocco,1.0,0.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-19-cameroon-sweden,1994-06-19,Cameroon,Sweden,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-19-norway-mexico,1994-06-19,Norway,Mexico,1.0,0.0,Norway,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-20-brazil-russia,1994-06-20,Brazil,Russia,2.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-20-netherlands-saudi-arabia,1994-06-20,Netherlands,Saudi Arabia,2.0,1.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-21-argentina-greece,1994-06-21,Argentina,Greece,4.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-21-germany-spain,1994-06-21,Germany,Spain,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-21-nigeria-bulgaria,1994-06-21,Nigeria,Bulgaria,3.0,0.0,Nigeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-22-romania-switzerland,1994-06-22,Romania,Switzerland,1.0,4.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-22-united-states-colombia,1994-06-22,United States,Colombia,2.0,1.0,United States,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-23-italy-norway,1994-06-23,Italy,Norway,1.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-23-south-korea-bolivia,1994-06-23,South Korea,Bolivia,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-24-brazil-cameroon,1994-06-24,Brazil,Cameroon,3.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-24-mexico-republic-of-ireland,1994-06-24,Mexico,Republic of Ireland,2.0,1.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-24-sweden-russia,1994-06-24,Sweden,Russia,3.0,1.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-25-argentina-nigeria,1994-06-25,Argentina,Nigeria,2.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-25-belgium-netherlands,1994-06-25,Belgium,Netherlands,1.0,0.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-25-saudi-arabia-morocco,1994-06-25,Saudi Arabia,Morocco,2.0,1.0,Saudi Arabia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-26-bulgaria-greece,1994-06-26,Bulgaria,Greece,4.0,0.0,Bulgaria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-26-switzerland-colombia,1994-06-26,Switzerland,Colombia,0.0,2.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-26-united-states-romania,1994-06-26,United States,Romania,0.0,1.0,Romania,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-27-bolivia-spain,1994-06-27,Bolivia,Spain,1.0,3.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-27-germany-south-korea,1994-06-27,Germany,South Korea,3.0,2.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-28-brazil-sweden,1994-06-28,Brazil,Sweden,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-28-republic-of-ireland-norway,1994-06-28,Republic of Ireland,Norway,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-28-italy-mexico,1994-06-28,Italy,Mexico,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-28-russia-cameroon,1994-06-28,Russia,Cameroon,6.0,1.0,Russia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-29-belgium-saudi-arabia,1994-06-29,Belgium,Saudi Arabia,0.0,1.0,Saudi Arabia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-29-morocco-netherlands,1994-06-29,Morocco,Netherlands,1.0,2.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-30-argentina-bulgaria,1994-06-30,Argentina,Bulgaria,0.0,2.0,Bulgaria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-06-30-greece-nigeria,1994-06-30,Greece,Nigeria,0.0,2.0,Nigeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-02-germany-belgium,1994-07-02,Germany,Belgium,3.0,2.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-02-spain-switzerland,1994-07-02,Spain,Switzerland,3.0,0.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-03-romania-argentina,1994-07-03,Romania,Argentina,3.0,2.0,Romania,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-03-saudi-arabia-sweden,1994-07-03,Saudi Arabia,Sweden,1.0,3.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-04-netherlands-republic-of-ireland,1994-07-04,Netherlands,Republic of Ireland,2.0,0.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-04-brazil-united-states,1994-07-04,Brazil,United States,1.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-05-mexico-bulgaria,1994-07-05,Mexico,Bulgaria,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-05-nigeria-italy,1994-07-05,Nigeria,Italy,1.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-09-italy-spain,1994-07-09,Italy,Spain,2.0,1.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-09-netherlands-brazil,1994-07-09,Netherlands,Brazil,2.0,3.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-10-bulgaria-germany,1994-07-10,Bulgaria,Germany,2.0,1.0,Bulgaria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-10-romania-sweden,1994-07-10,Romania,Sweden,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-13-bulgaria-italy,1994-07-13,Bulgaria,Italy,1.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-13-sweden-brazil,1994-07-13,Sweden,Brazil,0.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-16-sweden-bulgaria,1994-07-16,Sweden,Bulgaria,4.0,0.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1994-07-17-brazil-italy,1994-07-17,Brazil,Italy,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-10-brazil-scotland,1998-06-10,Brazil,Scotland,2.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-10-morocco-norway,1998-06-10,Morocco,Norway,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-11-cameroon-austria,1998-06-11,Cameroon,Austria,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-11-italy-chile,1998-06-11,Italy,Chile,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-12-france-south-africa,1998-06-12,France,South Africa,3.0,0.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-12-paraguay-bulgaria,1998-06-12,Paraguay,Bulgaria,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-12-saudi-arabia-denmark,1998-06-12,Saudi Arabia,Denmark,0.0,1.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-13-south-korea-mexico,1998-06-13,South Korea,Mexico,1.0,3.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-13-netherlands-belgium,1998-06-13,Netherlands,Belgium,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-13-spain-nigeria,1998-06-13,Spain,Nigeria,2.0,3.0,Nigeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-14-argentina-japan,1998-06-14,Argentina,Japan,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-14-jamaica-croatia,1998-06-14,Jamaica,Croatia,1.0,3.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-15-england-tunisia,1998-06-15,England,Tunisia,2.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-15-germany-united-states,1998-06-15,Germany,United States,2.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-15-romania-colombia,1998-06-15,Romania,Colombia,1.0,0.0,Romania,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-16-brazil-morocco,1998-06-16,Brazil,Morocco,3.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-16-scotland-norway,1998-06-16,Scotland,Norway,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-17-chile-austria,1998-06-17,Chile,Austria,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-17-italy-cameroon,1998-06-17,Italy,Cameroon,3.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-18-france-saudi-arabia,1998-06-18,France,Saudi Arabia,4.0,0.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-18-south-africa-denmark,1998-06-18,South Africa,Denmark,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-19-nigeria-bulgaria,1998-06-19,Nigeria,Bulgaria,1.0,0.0,Nigeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-19-spain-paraguay,1998-06-19,Spain,Paraguay,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-20-belgium-mexico,1998-06-20,Belgium,Mexico,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-20-japan-croatia,1998-06-20,Japan,Croatia,0.0,1.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-20-netherlands-south-korea,1998-06-20,Netherlands,South Korea,5.0,0.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-21-argentina-jamaica,1998-06-21,Argentina,Jamaica,5.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
