timestamp,source,source_url,status,rows_fetched,raw_output_path,processed_output_path,notes
2026-07-05T04:40:31+00:00,fbref,https://fbref.com/en/comps/1/defense/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/defense/World-Cup-Stats
2026-07-05T04:40:39+00:00,fbref,https://fbref.com/en/comps/1/possession/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/possession/World-Cup-Stats
2026-07-05T04:40:47+00:00,fbref,https://fbref.com/en/comps/1/keepers/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/keepers/World-Cup-Stats
2026-07-05T04:40:55+00:00,fbref,https://fbref.com/en/comps/1/misc/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/misc/World-Cup-Stats
2026-07-05T21:23:34+00:00,world_football_elo,https://eloratings.net/,failed,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\elo\world_football_elo_current.csv,C:\Users\abelp\Desktop\Fifa Project\data\processed\team_ratings.csv,<urlopen error [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions>
2026-07-05T21:23:37+00:00,fbref,https://fbref.com/en/comps/1/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:23:43+00:00,fbref,https://fbref.com/en/comps/1/stats/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/stats/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:23:49+00:00,fbref,https://fbref.com/en/comps/1/shooting/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/shooting/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:23:55+00:00,fbref,https://fbref.com/en/comps/1/passing/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/passing/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:24:01+00:00,fbref,https://fbref.com/en/comps/1/defense/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/defense/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:24:08+00:00,fbref,https://fbref.com/en/comps/1/possession/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/possession/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:24:14+00:00,fbref,https://fbref.com/en/comps/1/keepers/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/keepers/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:24:20+00:00,fbref,https://fbref.com/en/comps/1/misc/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,"HTTPSConnectionPool(host='fbref.com', port=443): Max retries exceeded with url: /en/comps/1/misc/World-Cup-Stats (Caused by NewConnectionError(""HTTPSConnection(host='fbref.com', port=443): Failed to establish a new connection: [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions""))"
2026-07-05T21:24:44+00:00,world_football_elo,https://eloratings.net/,failed,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\elo\world_football_elo_current.csv,C:\Users\abelp\Desktop\Fifa Project\data\processed\team_ratings.csv,No tables found
2026-07-05T21:24:48+00:00,fbref,https://fbref.com/en/comps/1/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/World-Cup-Stats
